row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,DBH,height,availableLight,light_rf,LeafArea,nitorgen_rf,droughtIndex,moisture_rf,degreeDay_rf,deadbole
0,4,4,3445629,5387104,1,898,fagusilv,0,0.0143,4,0,7.2773,6.8201,0.1032,0.0000,4.5870,0.0000,0.0000,0.0000,0.0000,9.7342
0,4,4,3445629,5387104,1,898,pinusilv,20,0.0160,1,9,8.9990,8.0066,0.1049,0.0000,4.5870,0.0000,0.0000,1.0000,0.6524,9.7342
0,4,4,3445629,5387104,1,898,querpetr,10,0.0175,3,0,7.8850,6.9062,0.1481,0.1221,4.5870,0.0000,0.0000,1.0000,0.5611,9.7342
0,5,5,3445654,5387104,1,901,fagusilv,200,15.2519,1,0,142.8568,41.8218,0.6455,0.9514,4.6189,0.0000,0.0044,0.9926,0.5942,5.1922
0,5,5,3445654,5387104,1,901,fagusilv,50,0.1948,20,0,20.5587,15.0724,0.1919,0.5314,4.6189,0.0000,0.0044,0.9926,0.5942,5.1922
0,6,6,3445679,5387104,1,904,fagusilv,90,1.3319,3,0,45.4061,26.0239,0.1941,0.5383,4.0385,0.0000,0.0000,1.0000,0.5925,1.2645
0,6,6,3445679,5387104,1,904,querpetr,500,16.8621,1,0,150.6698,24.8561,0.6193,0.7380,4.0385,0.0000,0.0000,1.0000,0.5574,1.2645
0,7,7,3445704,5387104,1,906,fagusilv,190,13.0021,2,0,131.4260,41.0807,0.4678,0.8783,4.6048,0.0000,0.0000,1.0000,0.5914,8.2716
0,8,8,3445729,5387104,1,909,fagusilv,320,17.1336,1,0,151.9612,42.3104,0.6149,0.9421,3.8913,0.0000,0.0000,1.0000,0.5897,2.7528
0,8,8,3445729,5387104,1,909,fagusilv,100,1.8030,2,0,51.7517,28.1083,0.1961,0.5421,3.8913,0.0000,0.0000,1.0000,0.5897,2.7528
0,9,9,3445754,5387104,1,911,abiealba,0,0.0113,1,0,7.9564,7.4018,0.0640,0.0000,5.5122,0.0000,0.0038,0.0000,0.0000,5.5468
0,9,9,3445754,5387104,1,911,piceabie,90,0.2589,12,0,25.9350,18.7418,0.4324,0.6620,5.5122,0.0000,0.0038,0.9905,0.7379,5.5468
0,9,9,3445754,5387104,1,911,piceabie,80,0.1255,4,0,19.4670,14.9857,0.2303,0.3951,5.5122,0.0000,0.0038,0.9905,0.7379,5.5468
0,9,9,3445754,5387104,1,911,piceabie,40,0.0282,6,6,11.0450,9.5512,0.0840,0.0547,5.5122,0.0000,0.0038,0.9905,0.7379,5.5468
0,9,9,3445754,5387104,1,911,fagusilv,80,0.8730,4,0,37.9641,23.2495,0.8319,0.9860,5.5122,0.0000,0.0038,0.9937,0.5886,5.5468
0,9,9,3445754,5387104,1,911,fagusilv,40,0.1137,18,0,16.5796,12.8073,0.1666,0.4907,5.5122,0.0000,0.0038,0.9937,0.5886,5.5468
0,9,9,3445754,5387104,1,911,fagusilv,30,0.0576,11,0,12.6524,10.4035,0.1021,0.2987,5.5122,0.0000,0.0038,0.9937,0.5886,5.5468
0,9,9,3445754,5387104,1,911,fagusilv,20,0.0226,6,0,8.7282,7.8225,0.0761,0.1947,5.5122,0.0000,0.0038,0.9937,0.5886,5.5468
0,9,9,3445754,5387104,1,911,fagusilv,10,0.0147,11,0,7.3481,6.8697,0.0705,0.1734,5.5122,0.0000,0.0038,0.9937,0.5886,5.5468
0,9,9,3445754,5387104,1,911,fagusilv,0,0.0117,4,0,6.7176,6.4263,0.0655,0.0000,5.5122,0.0000,0.0038,0.0000,0.0000,5.5468
0,10,10,3445779,5387104,1,914,fagusilv,180,13.3180,2,0,133.0718,41.1972,0.4602,0.8733,4.7033,0.0000,0.0000,1.0000,0.5870,5.2188
0,11,11,3445804,5387104,1,916,piceabie,50,0.0400,24,0,12.5812,10.5912,0.1996,0.3165,3.9601,0.0000,0.0000,1.0000,0.7362,1.6079
0,11,11,3445804,5387104,1,916,querpetr,500,16.5712,1,0,149.2784,24.8491,0.6239,0.7421,3.9601,0.0000,0.0000,1.0000,0.5503,1.6079
0,12,12,3445829,5387104,1,919,abiealba,60,0.1881,3,0,22.8311,17.0637,0.1487,0.4448,6.0536,0.0000,0.0077,0.9861,0.6274,3.3135
0,12,12,3445829,5387104,1,919,piceabie,60,0.0773,10,8,16.1398,12.9156,0.0861,0.0515,6.0536,0.0000,0.0077,0.9805,0.7351,3.3135
0,12,12,3445829,5387104,1,919,fagusilv,170,11.1982,1,0,121.7220,40.3174,0.7164,0.9684,6.0536,0.0000,0.0077,0.9870,0.5844,3.3135
0,12,12,3445829,5387104,1,919,fagusilv,60,0.3246,10,0,25.2590,17.5437,0.2513,0.6580,6.0536,0.0000,0.0077,0.9870,0.5844,3.3135
0,12,12,3445829,5387104,1,919,fagusilv,50,0.1738,7,0,19.6400,14.5640,0.1191,0.3542,6.0536,0.0000,0.0077,0.9870,0.5844,3.3135
0,12,12,3445829,5387104,1,919,fagusilv,40,0.0454,9,0,11.5098,9.6711,0.0650,0.1370,6.0536,0.0000,0.0077,0.9870,0.5844,3.3135
0,12,12,3445829,5387104,1,919,fagusilv,30,0.0218,10,0,8.6053,7.7386,0.0561,0.1026,6.0536,0.0000,0.0077,0.9870,0.5844,3.3135
0,12,12,3445829,5387104,1,919,fagusilv,20,0.0154,8,2,7.4931,6.9709,0.0508,0.0817,6.0536,0.0000,0.0077,0.9870,0.5844,3.3135
0,12,12,3445829,5387104,1,919,querpetr,60,0.3277,2,0,25.3580,14.9857,0.3476,0.4476,6.0536,0.0000,0.0077,0.9869,0.5485,3.3135
0,13,13,3445854,5387104,1,921,fagusilv,500,18.3092,1,0,157.4735,42.5690,0.5965,0.9360,3.1309,0.0000,0.0000,1.0000,0.5833,0.0071
0,14,14,3445879,5387104,1,924,fagusilv,330,17.4065,1,0,153.2522,42.3733,0.6106,0.9407,2.9896,0.0000,0.0020,0.9966,0.5816,9.1205
0,15,15,3445904,5387104,1,927,fagusilv,150,8.9331,2,0,108.6375,39.0478,0.5771,0.9317,3.3313,0.0000,0.0000,1.0000,0.5800,19.2068
0,16,16,3445929,5387104,1,929,piceabie,20,0.0179,33,0,9.3610,8.3848,0.1506,0.2186,4.4262,0.0000,0.0000,1.0000,0.7317,7.3600
0,16,16,3445929,5387104,1,929,fagusilv,340,16.4428,1,0,148.6613,42.1427,0.6260,0.9455,4.4262,0.0000,0.0000,1.0000,0.5789,7.3600
0,16,16,3445929,5387104,1,929,fagusilv,30,0.0507,16,0,12.0328,10.0083,0.2179,0.5864,4.4262,0.0000,0.0000,1.0000,0.5789,7.3600
0,17,17,3445954,5387104,1,932,fagusilv,320,17.1261,1,0,151.9257,42.3087,0.6151,0.9421,3.9121,0.0000,0.0000,1.0000,0.5773,2.0567
0,17,17,3445954,5387104,1,932,fagusilv,70,0.3996,6,0,27.4887,18.6436,0.1955,0.5409,3.9121,0.0000,0.0000,1.0000,0.5773,2.0567
0,18,18,3445979,5387104,1,934,piceabie,20,0.0338,70,0,11.8065,10.0695,0.3217,0.5300,5.0535,0.0000,0.0000,1.0000,0.7299,11.7990
0,18,18,3445979,5387104,1,934,piceabie,10,0.0139,12,1,8.5582,7.8189,0.0981,0.0978,5.0535,0.0000,0.0000,1.0000,0.7299,11.7990
0,18,18,3445979,5387104,1,934,fagusilv,20,0.0418,31,0,11.1436,9.4331,0.8374,0.9866,5.0535,0.0000,0.0000,1.0000,0.5762,11.7990
0,18,18,3445979,5387104,1,934,fagusilv,10,0.0232,14,0,8.8193,7.8845,0.1150,0.3417,5.0535,0.0000,0.0000,1.0000,0.5762,11.7990
0,18,18,3445979,5387104,1,934,fagusilv,0,0.0133,13,0,7.0699,6.6747,0.0857,0.0000,5.0535,0.0000,0.0000,0.0000,0.0000,11.7990
0,18,18,3445979,5387104,1,934,querpetr,20,0.0392,7,0,10.8686,8.6446,0.5620,0.6968,5.0535,0.0000,0.0000,1.0000,0.5397,11.7990
0,19,19,3446004,5387104,1,937,abiealba,20,0.0314,1,0,11.4917,9.8788,0.1914,0.5245,3.8771,0.0000,0.0000,1.0000,0.6186,4.8500
0,19,19,3446004,5387104,1,937,piceabie,30,0.0233,12,0,10.2929,9.0337,0.1767,0.2683,3.8771,0.0000,0.0000,1.0000,0.7289,4.8500
0,19,19,3446004,5387104,1,937,piceabie,20,0.0171,5,0,9.2006,8.2722,0.1509,0.2132,3.8771,0.0000,0.0000,1.0000,0.7289,4.8500
0,19,19,3446004,5387104,1,937,fagusilv,30,0.0594,9,0,12.8078,10.5020,0.2314,0.6085,3.8771,0.0000,0.0000,1.0000,0.5745,4.8500
0,19,19,3446004,5387104,1,937,fagusilv,20,0.0403,3,0,10.9790,9.3256,0.1993,0.5411,3.8771,0.0000,0.0000,1.0000,0.5745,4.8500
0,19,19,3446004,5387104,1,937,querpetr,500,16.1723,1,0,147.3562,24.8390,0.6304,0.7478,3.8771,0.0000,0.0000,1.0000,0.5379,4.8500
0,20,20,3446029,5387104,1,939,piceabie,30,0.0358,23,0,12.0693,10.2471,0.1813,0.3034,4.9120,0.0000,0.0000,1.0000,0.7282,8.2787
0,20,20,3446029,5387104,1,939,piceabie,20,0.0162,12,0,9.0255,8.1491,0.1078,0.1294,4.9120,0.0000,0.0000,1.0000,0.7282,8.2787
0,20,20,3446029,5387104,1,939,fagusilv,110,1.8925,4,0,52.8585,28.4476,0.7239,0.9707,4.9120,0.0000,0.0000,1.0000,0.5734,8.2787
0,20,20,3446029,5387104,1,939,fagusilv,30,0.0628,11,0,13.0942,10.6827,0.3458,0.7885,4.9120,0.0000,0.0000,1.0000,0.5734,8.2787
0,20,20,3446029,5387104,1,939,fagusilv,20,0.0385,12,0,10.7816,9.1962,0.2436,0.6534,4.9120,0.0000,0.0000,1.0000,0.5734,8.2787
0,20,20,3446029,5387104,1,939,fagusilv,10,0.0195,13,0,8.2252,7.4780,0.1245,0.3803,4.9120,0.0000,0.0000,1.0000,0.5734,8.2787
0,20,20,3446029,5387104,1,939,fagusilv,0,0.0131,15,0,7.0209,6.6402,0.0929,0.0000,4.9120,0.0000,0.0000,0.0000,0.0000,8.2787
0,20,20,3446029,5387104,1,939,querpetr,30,0.0499,6,0,11.9579,9.2368,0.2812,0.3622,4.9120,0.0000,0.0000,1.0000,0.5367,8.2787
0,21,21,3446054,5387104,1,942,fagusilv,130,5.8730,3,0,88.5651,36.3996,0.5584,0.9255,3.5309,0.0000,0.0000,1.0000,0.5718,14.5541
0,22,22,3446079,5387104,1,942,piceabie,50,0.0541,8,0,14.0908,11.5916,0.3136,0.4859,5.2213,0.0000,0.0000,1.0000,0.7271,10.6533
0,22,22,3446079,5387104,1,942,piceabie,40,0.0336,8,0,11.7876,10.0567,0.1392,0.1827,5.2213,0.0000,0.0000,1.0000,0.7271,10.6533
0,22,22,3446079,5387104,1,942,piceabie,20,0.0167,17,2,9.1217,8.2168,0.1028,0.0942,5.2213,0.0000,0.0000,1.0000,0.7271,10.6533
0,22,22,3446079,5387104,1,942,piceabie,10,0.0130,3,6,8.3387,7.6630,0.0867,0.0503,5.2213,0.0000,0.0000,1.0000,0.7271,10.6533
0,22,22,3446079,5387104,1,942,fagusilv,50,0.1733,18,0,19.6184,14.5519,0.7637,0.9737,5.2213,0.0000,0.0000,1.0000,0.5718,10.6533
0,22,22,3446079,5387104,1,942,fagusilv,40,0.1035,7,0,15.9688,12.4447,0.4103,0.8163,5.2213,0.0000,0.0000,1.0000,0.5718,10.6533
0,22,22,3446079,5387104,1,942,fagusilv,30,0.0540,5,0,12.3356,10.2020,0.2617,0.6450,5.2213,0.0000,0.0000,1.0000,0.5718,10.6533
0,22,22,3446079,5387104,1,942,fagusilv,20,0.0366,32,0,10.5704,9.0573,0.2066,0.5479,5.2213,0.0000,0.0000,1.0000,0.5718,10.6533
0,22,22,3446079,5387104,1,942,fagusilv,10,0.0226,10,0,8.7236,7.8193,0.1199,0.3354,5.2213,0.0000,0.0000,1.0000,0.5718,10.6533
0,22,22,3446079,5387104,1,942,fagusilv,0,0.0129,18,0,6.9751,6.6080,0.0808,0.0000,5.2213,0.0000,0.0000,0.0000,0.0000,10.6533
0,22,22,3446079,5387104,1,942,querpetr,50,0.0649,2,0,13.2667,9.9200,0.3478,0.4163,5.2213,0.0000,0.0000,1.0000,0.5349,10.6533
0,23,23,3446104,5387104,1,942,piceabie,50,0.0537,23,4,14.0534,11.5671,0.0745,0.0230,6.1418,0.0000,0.0068,0.9828,0.7271,3.6362
0,23,23,3446104,5387104,1,942,fagusilv,130,5.6846,2,0,87.1991,36.1814,0.6850,0.9627,6.1418,0.0000,0.0068,0.9885,0.5718,3.6362
0,23,23,3446104,5387104,1,942,fagusilv,120,2.7242,1,0,62.1043,31.0288,0.2858,0.7143,6.1418,0.0000,0.0068,0.9885,0.5718,3.6362
0,23,23,3446104,5387104,1,942,fagusilv,50,0.1850,15,0,20.1409,14.8422,0.1821,0.5310,6.1418,0.0000,0.0068,0.9885,0.5718,3.6362
0,23,23,3446104,5387104,1,942,fagusilv,40,0.0554,10,0,12.4602,10.2814,0.1055,0.3214,6.1418,0.0000,0.0068,0.9885,0.5718,3.6362
0,23,23,3446104,5387104,1,942,fagusilv,30,0.0243,3,9,8.9926,8.0023,0.0484,0.0582,6.1418,0.0000,0.0068,0.9885,0.5718,3.6362
0,23,23,3446104,5387104,1,942,fagusilv,20,0.0156,2,10,7.5410,7.0043,0.0469,0.0512,6.1418,0.0000,0.0068,0.9885,0.5718,3.6362
0,24,24,3446129,5387104,1,942,fagusilv,190,13.0606,1,0,131.7319,41.1026,0.6829,0.8770,2.7778,0.0000,0.0000,1.0000,0.5718,13.1018
0,24,24,3446129,5387104,1,942,fagusilv,0,0.0134,29,0,7.0871,6.6868,0.2915,0.0000,2.7778,0.0000,0.0000,0.0000,0.0000,13.1018
0,25,25,3446154,5387104,1,942,piceabie,0,0.0117,5,0,8.0478,7.4557,0.2904,0.0000,2.5495,0.0000,0.0002,0.0000,0.0000,25.8528
0,25,25,3446154,5387104,1,942,fagusilv,160,10.2561,1,0,116.4185,39.8392,0.7341,0.9717,2.5495,0.0000,0.0002,0.9997,0.5718,25.8528
0,25,25,3446154,5387104,1,942,fagusilv,0,0.0134,35,0,7.0793,6.6813,0.3572,0.0000,2.5495,0.0000,0.0002,0.0000,0.0000,25.8528
0,26,26,3446179,5387104,1,942,fagusilv,370,17.1500,1,0,152.0391,42.3143,0.6147,0.9420,2.9495,0.0000,0.0000,1.0000,0.5718,2.0900
0,27,27,3446204,5387104,1,941,fagusilv,120,3.7783,4,0,72.0399,33.3557,0.5788,0.9335,5.1701,0.0000,0.0059,0.9901,0.5723,13.9185
0,27,27,3446204,5387104,1,941,fagusilv,110,2.5854,3,0,60.6686,30.6561,0.1404,0.3879,5.1701,0.0000,0.0059,0.9901,0.5723,13.9185
0,28,28,3446229,5387104,1,941,fagusilv,220,15.0204,2,0,141.7101,41.7542,0.4216,0.8448,5.2340,0.0000,0.0016,0.9974,0.5723,2.6607
0,29,29,3446254,5387104,1,941,fagusilv,160,9.6119,1,0,112.6830,39.4733,0.1843,0.5158,4.5700,0.0000,0.0000,1.0000,0.5723,1.1121
0,29,29,3446254,5387104,1,941,querpetr,500,16.1772,1,0,147.3799,24.8391,0.6303,0.7477,4.5700,0.0000,0.0000,1.0000,0.5355,1.1121
0,30,30,3446279,5387104,1,941,querpetr,170,5.4323,4,0,85.3390,23.6856,0.4822,0.6148,4.4201,0.0000,0.0000,1.0000,0.5355,8.9149
0,31,31,3446304,5387104,1,941,fagusilv,330,17.1050,1,0,151.8253,42.3037,0.6154,0.9422,4.4922,0.0000,0.0000,1.0000,0.5723,1.6950
0,31,31,3446304,5387104,1,941,fagusilv,150,8.1993,1,0,104.1233,38.5341,0.1778,0.5008,4.4922,0.0000,0.0000,1.0000,0.5723,1.6950
0,32,32,3446329,5387104,1,941,fagusilv,180,12.1743,2,0,127.0403,40.7525,0.4881,0.8902,4.3466,0.0000,0.0000,1.0000,0.5723,9.5836
0,33,33,3446354,5387104,1,941,piceabie,20,0.0175,35,0,9.2762,8.3253,0.1189,0.1459,4.9281,0.0000,0.0000,1.0000,0.7275,7.7831
0,33,33,3446354,5387104,1,941,fagusilv,220,15.0168,1,0,141.6919,41.7532,0.6494,0.9524,4.9281,0.0000,0.0000,1.0000,0.5723,7.7831
0,33,33,3446354,5387104,1,941,fagusilv,30,0.0510,27,0,12.0614,10.0267,0.2265,0.6060,4.9281,0.0000,0.0000,1.0000,0.5723,7.7831
0,33,33,3446354,5387104,1,941,fagusilv,10,0.0186,12,0,8.0878,7.3833,0.1520,0.4429,4.9281,0.0000,0.0000,1.0000,0.5723,7.7831
0,34,34,3446379,5387104,1,940,piceabie,20,0.0217,15,0,10.0303,8.8517,0.2128,0.3478,3.7795,0.0000,0.0000,1.0000,0.7278,8.4256
0,34,34,3446379,5387104,1,940,piceabie,10,0.0163,7,0,9.0498,8.1662,0.1754,0.2746,3.7795,0.0000,0.0000,1.0000,0.7278,8.4256
0,34,34,3446379,5387104,1,940,piceabie,0,0.0120,5,0,8.1209,7.5079,0.1571,0.0000,3.7795,0.0000,0.0000,0.0000,0.0000,8.4256
0,34,34,3446379,5387104,1,940,fagusilv,220,15.1268,1,0,142.2376,41.7855,0.6476,0.9519,3.7795,0.0000,0.0000,1.0000,0.5729,8.4256
0,34,34,3446379,5387104,1,940,fagusilv,10,0.0259,12,0,9.2144,8.1524,0.2550,0.6541,3.7795,0.0000,0.0000,1.0000,0.5729,8.4256
0,34,34,3446379,5387104,1,940,fagusilv,0,0.0155,3,0,7.5117,6.9838,0.1630,0.0000,3.7795,0.0000,0.0000,0.0000,0.0000,8.4256
0,35,35,3446404,5387104,1,940,fagusilv,210,14.3284,1,0,138.2435,41.5412,0.6610,0.9556,4.1417,0.0000,0.0000,1.0000,0.5729,6.2870
0,35,35,3446404,5387104,1,940,fagusilv,90,1.0881,5,0,41.6578,24.6739,0.2179,0.5920,4.1417,0.0000,0.0000,1.0000,0.5729,6.2870
0,36,36,3446429,5387104,1,940,fagusilv,190,13.4559,2,0,133.7862,41.2467,0.4570,0.8708,4.7463,0.0000,0.0000,1.0000,0.5729,5.0951
0,37,37,3446454,5387104,1,940,piceabie,0,0.0124,11,0,8.2051,7.5679,0.1642,0.0000,3.7872,0.0000,0.0038,0.0000,0.0000,16.9607
0,37,37,3446454,5387104,1,940,fagusilv,110,2.8520,5,0,63.3964,31.3559,0.5769,0.9331,3.7872,0.0000,0.0038,0.9937,0.5729,16.9607
0,37,37,3446454,5387104,1,940,fagusilv,0,0.0154,11,0,7.4967,6.9734,0.1829,0.0000,3.7872,0.0000,0.0038,0.0000,0.0000,16.9607
0,38,38,3446479,5387104,1,940,piceabie,50,0.0258,3,10,10.6972,9.3125,0.0883,0.0601,5.2626,0.0000,0.0026,0.9935,0.7278,5.2882
0,38,38,3446479,5387104,1,940,piceabie,40,0.0175,1,17,9.2786,8.3270,0.0727,0.0162,5.2626,0.0000,0.0026,0.9935,0.7278,5.2882
0,38,38,3446479,5387104,1,940,fagusilv,210,14.5671,1,0,139.4461,41.6167,0.6570,0.9545,5.2626,0.0000,0.0026,0.9957,0.5729,5.2882
0,38,38,3446479,5387104,1,940,fagusilv,50,0.1580,20,0,18.9066,14.1519,0.2113,0.5730,5.2626,0.0000,0.0026,0.9957,0.5729,5.2882
0,38,38,3446479,5387104,1,940,fagusilv,40,0.0852,6,0,14.7847,11.7301,0.1129,0.3197,5.2626,0.0000,0.0026,0.9957,0.5729,5.2882
0,38,38,3446479,5387104,1,940,fagusilv,30,0.0390,7,0,10.8375,9.2329,0.0971,0.2686,5.2626,0.0000,0.0026,0.9957,0.5729,5.2882
0,38,38,3446479,5387104,1,940,fagusilv,20,0.0212,14,0,8.5171,7.6783,0.0809,0.2120,5.2626,0.0000,0.0026,0.9957,0.5729,5.2882
0,39,39,3446504,5387104,1,940,piceabie,140,2.4050,8,0,66.5819,35.8918,0.4427,0.6248,4.9384,0.0000,0.0058,0.9855,0.7278,16.3415
1,0,40,3445529,5387129,1,887,fagusilv,340,18.0667,1,0,156.3467,42.5182,0.6003,0.9373,3.0930,0.0000,0.0000,1.0000,0.6020,0.3977
1,1,41,3445554,5387129,1,889,abiealba,10,0.0218,2,0,10.0558,8.8872,0.1342,0.4082,4.4660,0.0000,0.0000,1.0000,0.6422,11.1374
1,1,41,3445554,5387129,1,889,piceabie,20,0.0376,55,0,12.2866,10.3936,0.3346,0.5509,4.4660,0.0000,0.0000,1.0000,0.7457,11.1374
1,1,41,3445554,5387129,1,889,piceabie,10,0.0152,5,0,8.8271,8.0091,0.1285,0.1809,4.4660,0.0000,0.0000,1.0000,0.7457,11.1374
1,1,41,3445554,5387129,1,889,piceabie,0,0.0115,6,0,8.0043,7.4246,0.1122,0.0000,4.4660,0.0000,0.0000,0.0000,0.0000,11.1374
1,1,41,3445554,5387129,1,889,fagusilv,20,0.0454,32,0,11.5101,9.6713,0.8240,0.9852,4.4660,0.0000,0.0000,1.0000,0.6009,11.1374
1,1,41,3445554,5387129,1,889,fagusilv,10,0.0259,7,0,9.2216,8.1573,0.1439,0.4353,4.4660,0.0000,0.0000,1.0000,0.6009,11.1374
1,1,41,3445554,5387129,1,889,fagusilv,0,0.0149,8,0,7.4045,6.9091,0.1202,0.0000,4.4660,0.0000,0.0000,0.0000,0.0000,11.1374
1,1,41,3445554,5387129,1,889,querpetr,20,0.0434,6,0,11.3132,8.8889,0.5369,0.6736,4.4660,0.0000,0.0000,1.0000,0.5665,11.1374
1,2,42,3445579,5387129,1,892,abiealba,30,0.0223,1,0,10.1322,8.9404,0.0677,0.1700,5.5660,0.0000,0.0081,0.9855,0.6407,4.1222
1,2,42,3445579,5387129,1,892,piceabie,50,0.0352,5,12,11.9849,10.1902,0.0762,0.0392,5.5660,0.0000,0.0081,0.9796,0.7446,4.1222
1,2,42,3445579,5387129,1,892,fagusilv,130,7.0786,2,0,96.8971,37.6180,0.6360,0.9507,5.5660,0.0000,0.0081,0.9864,0.5992,4.1222
1,2,42,3445579,5387129,1,892,fagusilv,50,0.2019,18,0,20.8563,15.2353,0.1882,0.5433,5.5660,0.0000,0.0081,0.9864,0.5992,4.1222
1,2,42,3445579,5387129,1,892,fagusilv,40,0.1070,8,0,16.1870,12.5747,0.0940,0.2818,5.5660,0.0000,0.0081,0.9864,0.5992,4.1222
1,2,42,3445579,5387129,1,892,fagusilv,30,0.0296,3,0,9.7154,8.4894,0.0700,0.1789,5.5660,0.0000,0.0081,0.9864,0.5992,4.1222
1,2,42,3445579,5387129,1,892,fagusilv,20,0.0183,3,0,8.0280,7.3421,0.0663,0.1644,5.5660,0.0000,0.0081,0.9864,0.5992,4.1222
1,2,42,3445579,5387129,1,892,fagusilv,10,0.0139,6,0,7.2008,6.7666,0.0639,0.1549,5.5660,0.0000,0.0081,0.9864,0.5992,4.1222
1,3,43,3445604,5387129,1,894,fagusilv,220,15.1385,1,0,142.2959,41.7889,0.1495,0.4281,5.5665,0.0000,0.0069,0.9884,0.5981,0.1345
1,3,43,3445604,5387129,1,894,querpetr,500,17.0323,1,0,151.4800,24.8600,0.6165,0.7356,5.5665,0.0000,0.0069,0.9883,0.5635,0.1345
1,4,44,3445629,5387129,1,897,abiealba,40,0.0266,3,7,10.8052,9.4071,0.0363,0.0453,6.7247,0.0000,0.0092,0.9835,0.6382,7.8423
1,4,44,3445629,5387129,1,897,fagusilv,80,0.8850,13,0,38.1827,23.3365,0.5466,0.9222,6.7247,0.0000,0.0092,0.9846,0.5964,7.8423
1,4,44,3445629,5387129,1,897,fagusilv,70,0.4588,11,0,29.0834,19.4031,0.1163,0.3599,6.7247,0.0000,0.0092,0.9846,0.5964,7.8423
